COUNTRY,PROVINCE,TOWN,SUBURB,STREET,STR_TYPE,STR_NUM,LAT,LON,PAID
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BILSLAND,ST,3,-26.200105,28.293289,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BILSLAND,ST,4,-26.200655,28.293619,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BILSLAND,ST,5,-26.200085,28.293549,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BILSLAND,ST,6,-26.200575,28.293849,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BILSLAND,ST,7,-26.1999,28.2939,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BILSLAND,ST,8,-26.200485,28.294089,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BILSLAND,ST,10,-26.200315,28.294349,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,1,-26.196815,28.286659,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,2,-26.197115,28.287899,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,3,-26.196775,28.287009,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,4,-26.197065,28.288169,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,5,-26.196805,28.287359,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,6,-26.196975,28.288439,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,7,-26.196766,28.287698,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,8,-26.197185,28.288549,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,9,-26.196535,28.287939,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,10,-26.197295,28.288789,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,12,-26.197415,28.289019,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,14,-26.197515,28.289259,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,16,-26.197625,28.289459,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,18,-26.197735,28.289659,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,20,-26.197855,28.289859,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,22,-26.197965,28.290059,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,24,-26.198075,28.290259,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,26,-26.198195,28.290459,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,28,-26.198325,28.290659,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,30,-26.19845,28.29085,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,32,-26.19858,28.29104,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,34,-26.198715,28.291239,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,36,-26.198855,28.291419,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,38,-26.198805,28.291749,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,40,-26.199075,28.292239,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,42,-26.199245,28.292589,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,44,-26.199435,28.292859,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,46,-26.199595,28.293079,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,48,-26.199695,28.293299,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,50,-26.199775,28.293569,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,52,-26.199945,28.293899,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,56,-26.200465,28.294579,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,58,-26.200535,28.294809,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,60,-26.200594,28.295079,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BRAND,ST,62,-26.200764,28.295399,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,CALDERWOOD,ST,1,-26.1991,28.2922,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,CALDERWOOD,ST,2,-26.198799,28.2918,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,CALDERWOOD,ST,3,-26.199385,28.292419,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,CALDERWOOD,ST,4,-26.199025,28.291609,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,CALDERWOOD,ST,5,-26.199635,28.292629,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,CALDERWOOD,ST,6,-26.199305,28.291649,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,CALDERWOOD,ST,7,-26.199835,28.292799,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,CALDERWOOD,ST,8,-26.199455,28.291829,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,CALDERWOOD,ST,9,-26.200015,28.292929,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,CALDERWOOD,ST,10,-26.199635,28.291959,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,CALDERWOOD,ST,11,-26.200235,28.293009,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,CALDERWOOD,ST,12,-26.199815,28.292079,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,CALDERWOOD,ST,13,-26.200615,28.293249,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,CALDERWOOD,ST,14,-26.200005,28.292199,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,CALDERWOOD,ST,15,-26.200825,28.293339,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,CALDERWOOD,ST,16,-26.200195,28.292309,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,CALDERWOOD,ST,17,-26.201035,28.293429,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,CALDERWOOD,ST,18,-26.200385,28.292419,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,CALDERWOOD,ST,19,-26.201245,28.293529,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,CALDERWOOD,ST,20,-26.200555,28.292529,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,CALDERWOOD,ST,21,-26.201401,28.2936,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,CALDERWOOD,ST,22,-26.200745,28.292609,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,CALDERWOOD,ST,24,-26.200935,28.292689,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,CALDERWOOD,ST,26,-26.201145,28.292769,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,CALDERWOOD,ST,28,-26.201345,28.292839,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,CALDERWOOD,ST,30,-26.201545,28.293139,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,1,-26.2008,28.295401,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,2,-26.201074,28.296349,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,3,-26.200904,28.295059,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,4,-26.200994,28.296019,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,5,-26.200935,28.294779,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,6,-26.201184,28.296029,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,7,-26.200965,28.294539,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,8,-26.201254,28.295789,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,9,-26.201005,28.294329,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,10,-26.201134,28.295639,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,11,-26.201095,28.294089,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,12,-26.201224,28.295379,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,13,-26.201185,28.293859,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,14,-26.201424,28.295419,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,15,-26.201445,28.293629,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,16,-26.201484,28.295169,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,17,-26.2015,28.2931,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,18,-26.201374,28.295019,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,19,-26.201625,28.292939,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,20,-26.201465,28.294749,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,21,-26.201705,28.292739,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,22,-26.201655,28.294789,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,24,-26.201725,28.294539,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,26,-26.201605,28.294389,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,28,-26.201705,28.294129,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,30,-26.201895,28.294159,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,32,-26.201955,28.293919,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,34,-26.201845,28.293759,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,36,-26.201935,28.293499,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,38,-26.202125,28.293539,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,40,-26.202195,28.293289,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,42,-26.202075,28.293139,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,44,-26.202205,28.292919,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,46,-26.202395,28.292959,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,48,-26.202495,28.292749,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,HEWITT,ST,50,-26.202345,28.292559,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,RACECOURSE,RD,3,-26.19645,28.287783,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,RACECOURSE,RD,5,-26.196525,28.287498,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,RACECOURSE,RD,7,-26.196615,28.287209,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,RACECOURSE,RD,7,-26.196615,28.287209,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,RACECOURSE,RD,9,-26.1968,28.287001,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,RACECOURSE,RD,11,-26.1968,28.286699,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,ALOE,ST,1,-26.19741645,28.29288896,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,ALOE,ST,2,-26.197885,28.293345,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,ALOE,ST,3,-26.197092,28.293033,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,BRAND,ST,17,-26.19724921,28.28970687,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,DIVOT,ST,3,-26.18943489,28.29562585,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,DIVOT,ST,4,-26.18956513,28.29653556,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,DIVOT,ST,5,-26.189202,28.295787,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,DIVOT,ST,6,-26.18887883,28.2969215,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,DIVOT,ST,8,-26.188587,28.296953,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,DIVOT,ST,10,-26.188304,28.296969,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,DIVOT,ST,12,-26.188019,28.296985,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,DIVOT,ST,14,-26.187669,28.297018,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,DIVOT,ST,16,-26.18731865,28.29708827,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,DIVOT,ST,18,-26.18702053,28.29718939,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,DIVOT,ST,20,-26.186728,28.29731,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,DIVOT,ST,22,-26.1864613,28.29746517,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,DIVOT,ST,24,-26.18621796,28.29758458,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,DIVOT,ST,26,-26.18582026,28.29781297,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,DIVOT,ST,28,-26.18559,28.297955,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,DIVOT,ST,30,-26.18532876,28.29814723,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,DIVOT,ST,32,-26.18506925,28.29825978,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,DIVOT,ST,34,-26.18481688,28.29837252,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,DORSET,ST,3,-26.199225,28.296361,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,DRURY,LN,5,-26.194846,28.298881,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,DRURY,LN,6,-26.194235,28.298727,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,2,-26.200432,28.297415,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,3,-26.19941,28.296967,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,4,-26.199936,28.297603,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,5,-26.198464,28.297439,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,6,-26.199545,28.297788,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,7,-26.197629,28.29754,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,8,-26.199155,28.297983,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,9,-26.19729026,28.29817407,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,10,-26.198762,28.298178,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,11,-26.196858,28.298076,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,12,-26.198377,28.298362,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,13,-26.196467,28.298265,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,14,-26.197986,28.298559,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,15,-26.196078,28.29846,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,16,-26.197499,28.298794,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,17,-26.19569,28.298651,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,18,-26.1972,28.298939,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,19,-26.195299,28.298841,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,20,-26.196813,28.299131,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,21,-26.194993,28.299191,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,22,-26.196425,28.299315,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,23,-26.194517,28.299211,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,24,-26.196031,28.29948,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,25,-26.194158,28.299263,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,26,-26.195436,28.29966,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,27,-26.193822,28.29918,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,28,-26.194688,28.299873,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,29,-26.193567,28.29905,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,30,-26.194104,28.299896,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,31,-26.193102,28.298814,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,32,-26.193661,28.299783,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,33,-26.192836,28.298695,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,34,-26.193339,28.299678,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,35,-26.19257,28.298568,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,36,-26.19281,28.299459,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,37,-26.192306,28.298444,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,38,-26.192493,28.299322,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,39,-26.192043,28.298317,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,40,-26.192185,28.299191,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,41,-26.191776,28.298188,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,42,-26.191896,28.299064,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,43,-26.191519,28.298065,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,44,-26.191617,28.298946,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,45,-26.191074,28.297843,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,46,-26.191347,28.298832,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,47,-26.19072,28.297681,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,48,-26.191088,28.298717,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,49,-26.190354,28.297528,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,50,-26.190803,28.298594,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,51,-26.189978,28.297391,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,52,-26.190498,28.298485,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,53,-26.189625,28.297525,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,54,-26.190201,28.29841,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,55,-26.189329,28.297517,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,56,-26.189895,28.298366,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,57,-26.188903,28.297535,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,58,-26.189604,28.298332,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,59,-26.188617,28.29755,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,60,-26.189342,28.298319,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,61,-26.188335,28.297564,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,62,-26.188937,28.298285,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,63,-26.188047,28.297582,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,64,-26.188651,28.298303,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,65,-26.187758,28.297605,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,66,-26.188368,28.298319,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,67,-26.18748,28.297673,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,68,-26.188086,28.29836,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,69,-26.187199,28.297757,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,70,-26.187766,28.298397,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,71,-26.186949,28.297858,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,72,-26.187473,28.298483,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,73,-26.186721,28.297995,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,74,-26.187184,28.298583,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,75,-26.186461,28.298126,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,76,-26.186935,28.298718,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,77,-26.186086,28.298348,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,78,-26.186673,28.298858,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,79,-26.185831,28.298489,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,80,-26.18642,28.299,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,81,-26.185577,28.298631,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,82,-26.186166,28.299153,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,83,-26.18533,28.298787,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,84,-26.185905,28.299311,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,85,-26.185083,28.298943,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,86,-26.185664,28.299475,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,87,-26.184782,28.299317,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,88,-26.185438,28.29967,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,90,-26.185027,28.299778,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,21A,-26.19483,28.298881,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,EDWARD,ST,5A,-26.198102,28.297517,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,KILFENORA,ST,3,-26.19131051,28.28899726,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,KILFENORA,ST,4,-26.190924,28.289699,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,KILFENORA,ST,6,-26.190804,28.289349,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,KILFENORA,ST,8,-26.190684,28.288989,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,KILFENORA,ST,39,-26.187654,28.290349,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,KING,ST,1,-26.199043,28.297181,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,KING,ST,1,-26.19901364,28.29672745,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,KING,ST,4,-26.19847034,28.29685154,NO
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,KING,ST,5,-26.199225,28.296361,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,KING,ST,6,-26.19850212,28.29636876,YES
SOUTH AFRICA,GAUTENG,BENONI,WESTDENE,KING,ST,7,-26.199254,28.295889,NO
